client_id;n_vehicles;gender;age_type_code;kladr_code;region_name;auto_mark;auto_year;vehicle_age_2026;price;engine_litres;engine_hp;color;subscription_dt;cohort;fines_2025_apr_aug;apr_2025;may_2025;jun_2025;jul_2025;aug_2025
668d3b682248758b234a2d7af26072ee;2;M;A40;66;Свердловская область;MAZDA;2013;13;2037644.0;2.0;150.0;КРАСНЫЙ;2017-07-22;B_2025_to_2026_03;1;0;1;0;0;0
669254438d92f1cc231e722581d70887;1;M;A20;78;Санкт-Петербург;KIA;2021;5;3060173.0;1.6;179.0;БЕЛЫЙ;2025-06-16;B_2025_to_2026_03;8;0;0;5;3;0
66931189d152ba55f2ca4b00c86f9a89;1;M;A20;66;Свердловская область;AUDI;2016;10;4423638.0;3.0;249.0;ЧЕРНЫЙ;2025-03-27;A_pre_2025_04;5;0;1;0;3;1
6694225f73f22626078c3bf6b8c97a34;1;M;A20;72;Тюменская область;NISSAN;2013;13;1805661.0;2.0;150.0;БЕЛЫЙ;2026-04-01;C_after_2026_04;12;0;0;12;0;0
669636b9ce33db4ef43deaf31476e262;1;M;A20;77;Москва;KIA;2016;10;1406972.0;1.6;123.0;КОРИЧНЕВЫЙ;2021-07-29;A_pre_2025_04;9;0;1;1;4;3
669a1b1e659f60b8d2961bf5de184003;1;F;A20;77;Москва;MERCEDES-BENZ;2013;13;1762102.0;1.6;122.0;ГОЛУБОЙ;2022-09-22;A_pre_2025_04;6;0;2;1;1;2
669fa861a5ae0b5130f935ac7de42dd1;1;F;A20;52;Нижегородская область;MAZDA;2006;20;776000.0;1.6;105.0;СИНЕ -ЗЕЛЕНЫЙ;2025-05-26;B_2025_to_2026_03;0;0;0;0;0;0
66a35397aa3edff1194de3b165d1a8f4;1;M;A20;66;Свердловская область;LADA (ВАЗ);2010;16;554000.0;1.6;98.0;ЧЕРНЫЙ;2024-12-06;A_pre_2025_04;3;0;2;1;0;0
66a82e7e0fb5ed097dfe5d23b6371df4;2;M;A40;55;Омская область;TOYOTA;2010;16;1812744.0;2.0;158.0;ЧЕРНЫЙ;2023-10-02;A_pre_2025_04;1;0;1;0;0;0
66a957b54e2cadd37ce76b112d06b1f6;1;M;A20;55;Омская область;LADA (ВАЗ);1999;27;400000.0;1.5;72.0;ЗЕЛЕНЫЙ;2026-03-05;B_2025_to_2026_03;0;0;0;0;0;0
66aa084b18c72e9a53718ec82be70492;1;M;A20;54;Новосибирская область;FORD;2013;13;1649942.0;2.0;140.0;БЕЛЫЙ;2026-05-30;C_after_2026_04;0;0;0;0;0;0
66aa74607c6f810ec50be5ce34998f91;2;M;A20;50;Московская область;MINI;2020;6;3272000.0;1.5;136.0;СИНИЙ;2022-03-15;B_2025_to_2026_03;7;2;0;4;0;1
66ac2e4140b62362c673ade6c42c5c9c;1;M;A20;23;Краснодарский край;VOLKSWAGEN;2022;4;2301969.0;1.6;110.0;ЧЕРНЫЙ;2024-04-27;A_pre_2025_04;1;1;0;0;0;0
66ae7e4267fc2d582bb3c5d0dd71c01c;1;M;A20;50;Московская область;BMW;2020;6;3370874.0;1.5;116.0;СЕРЫЙ;2025-12-29;B_2025_to_2026_03;0;0;0;0;0;0
66b7c356deab4b88102d8775ad37586c;2;M;A20;77;Москва;HYUNDAI;2021;5;2030628.0;1.6;123.0;МНОГОЦВЕТНЫЙ;2022-09-05;A_pre_2025_04;20;3;5;5;0;7
66ba029d3602605b0e98a739fb7db5f2;2;M;A40;66;Свердловская область;BMW;2013;13;1580985.0;1.6;136.0;БЕЛЫЙ;2024-04-17;C_after_2026_04;0;0;0;0;0;0
66c0111883e4f828aa62d0c6609ba635;1;M;A20;78;Санкт-Петербург;HYUNDAI;2005;21;629167.0;1.6;105.0;СИНИЙ;2025-07-07;B_2025_to_2026_03;0;0;0;0;0;0
66c4b0fb829d4d9eeadde722752b31e7;3;M;A20;66;Свердловская область;PORSCHE;2020;6;6627636.0;2.0;252.0;КРАСНЫЙ;2025-12-15;B_2025_to_2026_03;0;0;0;0;0;0
66c935a1ca900316344b09ecace4e51c;1;M;A20;77;Москва;AUDI;2014;12;1932291.0;2.0;224.0;СЕРО-КОРИЧНЕВЫЙ;2019-09-28;A_pre_2025_04;1;0;1;0;0;0
66ca356ac473f23f512246143720ebb5;1;M;A40;78;Санкт-Петербург;OPEL;2013;13;1613368.0;2.2;184.0;ЧЕРНЫЙ;2021-05-06;A_pre_2025_04;2;0;0;2;0;0
66cae283ced6722e37684acbea43bda7;1;M;A40;52;Нижегородская область;RENAULT;2012;14;1266989.0;1.5;90.0;СИНИЙ;2022-04-05;A_pre_2025_04;0;0;0;0;0;0
66cb1547598da5672e54577c19200435;1;M;A20;77;Москва;RENAULT;2017;9;1800577.0;2.0;143.0;ЧЕРНЫЙ;2018-04-26;A_pre_2025_04;10;3;0;3;3;1
66cc732470c67662c294d9c5e13a67a9;1;M;A40;77;Москва;INFINITI;2017;9;2740000.0;3.5;261.0;СЕРЫЙ;2024-01-30;A_pre_2025_04;7;3;2;0;1;1
66ccb585f387c95a72cd5e5fc3e8beb1;1;M;A20;66;Свердловская область;OPEL;2012;14;1133997.0;1.4;140.0;КРАСНЫЙ;2026-05-15;C_after_2026_04;0;0;0;0;0;0
66cfd6d877142687cee61a4245ad987d;1;M;A40;66;Свердловская область;RENAULT;2013;13;1288942.0;2.0;135.0;СИНИЙ;2025-05-27;B_2025_to_2026_03;1;0;0;0;0;1
66d0177466cf756493923d1ac9a6f889;1;M;A40;24;Красноярский край;VOLVO;2016;10;1863636.0;1.5;152.0;ЧЕРНЫЙ;2026-02-12;B_2025_to_2026_03;0;0;0;0;0;0
66d295e3ad64d3b6322f404c2217810c;1;M;A20;24;Красноярский край;HYUNDAI;2021;5;4169380.0;2.2;199.0;ЧЕРНЫЙ;2026-04-10;C_after_2026_04;0;0;0;0;0;0
66d78ac33033fbc16f315cbaea744037;1;F;A40;50;Московская область;VOLKSWAGEN;2020;6;3258090.0;2.0;150.0;СЕРЫЙ;2025-03-24;A_pre_2025_04;12;3;3;3;2;1
66dbda85e805b77a8ac2c0217c2643ec;1;M;A40;77;Москва;VOLKSWAGEN;2018;8;3808359.0;2.0;220.0;ЧЕРНЫЙ;2022-09-10;A_pre_2025_04;0;0;0;0;0;0
66dc7e66ae47a975828a9a62d5555012;1;M;A40;50;Московская область;FORD;2013;13;1649942.0;1.5;149.0;ЧЕРНЫЙ;2025-04-04;B_2025_to_2026_03;2;0;1;0;1;0
66dd52a380f5019bace93b94e9aaafc0;1;M;A40;23;Краснодарский край;HAVAL;2024;2;2366667.0;1.5;150.0;ЧЕРНЫЙ;2025-05-30;B_2025_to_2026_03;2;0;0;1;1;0
66df19ea2c2b6cfcbbc23d4565eefae7;1;M;A20;78;Санкт-Петербург;MERCEDES-BENZ;2020;6;7953578.0;2.9;249.0;ЧЕРНЫЙ;2023-08-23;A_pre_2025_04;1;0;0;0;0;1
66e7269b9ec4002ff2170298f827de57;2;M;A40;50;Московская область;HYUNDAI;2019;7;1735141.0;1.6;123.0;МНОГОЦВЕТНЫЙ;2021-06-04;A_pre_2025_04;22;4;3;8;4;3
66ea27e6c0e1de579f21ca5d9c811846;1;M;A20;16;Республика Татарстан;LADA (ВАЗ);2024;2;1250000.0;1.7;83.0;БЕЛЫЙ;2026-04-25;C_after_2026_04;0;0;0;0;0;0
66eb2c86f35410df0a15e6a0e7ccf0a3;1;M;A40;77;Москва;HYUNDAI;2015;11;1338577.0;1.6;122.0;СЕРЫЙ;2021-08-05;A_pre_2025_04;3;0;1;1;0;1
66eb9baa3c8cf2c35a78e7c6ae51eb17;1;M;A20;74;Челябинская область;AUDI;2012;14;1442105.0;1.4;122.0;КОРИЧНЕВЫЙ;2025-04-15;B_2025_to_2026_03;3;1;1;1;0;0
66ee060e00f769b46cd76b81d02e9a93;1;M;A20;78;Санкт-Петербург;LADA (ВАЗ);2024;2;1150000.0;1.6;106.0;ЧЕРНЫЙ;2025-05-31;B_2025_to_2026_03;3;0;0;2;1;0
66ee59612c73067ffd4929aca026ddfa;1;F;A20;78;Санкт-Петербург;LADA (ВАЗ);2023;3;1096667.0;1.6;90.0;БЕЛЫЙ;2024-06-14;A_pre_2025_04;1;0;0;0;1;0
66ef38943393ae6e7f91367a29914ca1;1;M;A20;63;Самарская область;AUDI;2012;14;1980168.0;2.0;180.0;СЕРО-КОРИЧНЕВЫЙ;2025-05-01;B_2025_to_2026_03;2;0;1;0;1;0
66f57295f2bc509d3724e014884fc341;1;M;A20;23;Краснодарский край;HAVAL;2024;2;2366667.0;1.5;150.0;БЕЛЫЙ;2024-09-11;A_pre_2025_04;0;0;0;0;0;0
66f59843a88cd80f565077847184dfb7;1;M;A40;54;Новосибирская область;HYUNDAI;2007;19;1002778.0;2.0;141.0;ЗЕЛЕНЫЙ ТЕМНЫЙ;2022-04-20;A_pre_2025_04;5;0;1;0;4;0
66f678ff40e64c200d0f595989562b33;1;M;A20;52;Нижегородская область;BMW;2015;11;2778357.0;2.0;245.0;БЕЛЫЙ;2023-05-23;A_pre_2025_04;22;2;1;2;15;2
66f75375a8cf09f325ce81f71e96aafb;1;M;A20;74;Челябинская область;VOLKSWAGEN;2010;16;1531429.0;2.0;211.0;БЕЛЫЙ;2025-06-09;B_2025_to_2026_03;1;0;0;0;0;1
66f8a9e65b42f86bfb736f12e6906b14;1;M;A20;52;Нижегородская область;KIA;2021;5;2154750.0;1.6;123.0;СЕРЫЙ;2025-10-01;B_2025_to_2026_03;0;0;0;0;0;0
66f9f3a9b43f66eab518ac0d5730c26b;1;M;A20;54;Новосибирская область;AUDI;2020;6;3670000.0;2.0;220.0;СЕРЫЙ;2026-09-11;C_after_2026_04;0;0;0;0;0;0
66fa63c4bda9f8012e119fa841309c29;1;M;A40;78;Санкт-Петербург;KIA;2020;6;1992816.0;1.6;123.0;БЕЛЫЙ;2023-11-24;A_pre_2025_04;5;1;0;2;2;0
66fb6bffd43ba0dabd647414b8342d5d;1;M;A20;77;Москва;HAVAL;2024;2;2460000.0;1.5;150.0;СИНИЙ;2024-11-14;A_pre_2025_04;3;0;1;1;0;1
66fc580f1b2a8796527dfa18caf91da4;2;M;A40;55;Омская область;TOYOTA;2012;14;4265151.0;4.5;235.0;БЕЛЫЙ;2023-09-15;A_pre_2025_04;3;1;0;0;0;2
66fc86e976bef1a7dace0a5b3cf95178;2;M;A40;16;Республика Татарстан;OPEL;2013;13;1418414.0;1.4;140.0;СЕРЫЙ;2025-11-21;B_2025_to_2026_03;14;4;6;0;0;4
66fcdaa5f0d040f2c60b12de19616b17;1;M;A20;50;Московская область;LADA (ВАЗ);2025;1;2300000.0;1.8;122.0;;2026-07-19;C_after_2026_04;0;0;0;0;0;0
670160e4c3c945051710562c7fed8b21;1;M;A20;77;Москва;MITSUBISHI;2007;19;763958.0;1.6;98.0;СЕРЕБРИСТЫЙ;2025-12-08;B_2025_to_2026_03;8;0;2;2;4;0
6703141e4a0d66aa0ba0edefbb702f8f;1;M;A40;50;Московская область;GEELY;2024;2;4044286.0;2.0;238.0;СЕРЫЙ;2024-12-28;A_pre_2025_04;4;0;2;1;0;1
670c9abc0cd952c6533b605bf47e9e37;1;M;A20;54;Новосибирская область;HYUNDAI;2015;11;1338577.0;1.6;123.0;КОРИЧНЕВЫЙ;2024-08-13;A_pre_2025_04;26;7;4;9;1;5
670d2cd4c1a0f3363f3b95bf822ecc90;1;M;A20;50;Московская область;HAVAL;2024;2;2460000.0;1.5;150.0;ЧЕРНЫЙ;2025-04-09;B_2025_to_2026_03;51;13;15;16;7;0
670d8043a0a8e0f5a9115b04849934c1;1;M;A40;78;Санкт-Петербург;NISSAN;2021;5;2792153.0;2.0;144.0;ЧЕРНЫЙ;2026-05-12;C_after_2026_04;8;2;2;0;4;0
670f4b5d04cffd687721554de2d0ce18;1;M;A20;54;Новосибирская область;FORD;2005;21;645294.0;2.0;145.0;ЧЕРНЫЙ;2026-04-17;C_after_2026_04;0;0;0;0;0;0
67101baa370ec7a06f15c202c32b3f04;1;M;A20;52;Нижегородская область;SKODA;2010;16;1099609.0;1.4;122.0;СЕРЫЙ ТЕМНЫЙ;2025-11-11;B_2025_to_2026_03;2;0;0;2;0;0
671bca10f3737f8164677258d69b7bcf;4;M;A20;77;Москва;MERCEDES-BENZ;2020;6;10714659.0;2.9;330.0;ЧЕРНЫЙ;2025-07-22;B_2025_to_2026_03;19;1;7;1;6;4
671d19301321f31ce322f6883c55a811;1;M;A40;50;Московская область;GEELY;2020;6;2255966.0;2.4;149.0;БЕЛЫЙ;2023-11-21;A_pre_2025_04;9;2;0;2;1;4
6721dd4ae1fc3fccfc52e23bd57c0bae;1;M;A40;52;Нижегородская область;KIA;2010;16;1562902.0;2.0;141.0;БЕЖЕВЫЙ;2024-11-06;A_pre_2025_04;1;0;1;0;0;0
6727505dd083df52405da039ab36078e;1;M;A40;77;Москва;VOLKSWAGEN;2019;7;2752649.0;2.0;239.0;СЕРЫЙ;2022-10-27;A_pre_2025_04;26;6;0;3;8;9
67275eca4b07ef65b79b56c0853e6d3d;1;M;A40;77;Москва;HYUNDAI;2012;14;2116178.0;2.4;174.0;ЧЕРНЫЙ;2023-03-09;A_pre_2025_04;6;0;1;0;3;2
672886428d7dfda3e2ada8a9f6c7d6ff;2;M;A20;78;Санкт-Петербург;KIA;2018;8;3101916.0;2.2;200.0;КОРИЧНЕВЫЙ;2024-01-29;B_2025_to_2026_03;1;0;1;0;0;0
67338872eb253e7f4759d9d314a4a7af;1;M;A40;77;Москва;TOYOTA;2025;1;5791667.0;2.0;248.0;БЕЛЫЙ;2026-02-10;B_2025_to_2026_03;0;0;0;0;0;0
67343ad8ec8b638671926ec5bce941a1;1;M;A20;77;Москва;HYUNDAI;2014;12;1279524.0;1.4;107.0;БЕЖЕВО-СЕРЫЙ;2022-09-12;A_pre_2025_04;5;0;3;0;2;0
67352996ee873aa2867a3a990afdc5fa;1;M;A40;78;Санкт-Петербург;SUZUKI;2006;20;745000.0;1.3;92.0;КРАСНЫЙ;2025-11-12;B_2025_to_2026_03;0;0;0;0;0;0
67353b3900ece35eb64c64b67e5ab719;2;M;A20;77;Москва;BMW;2005;21;1242073.0;2.0;129.0;СИНИЙ;2022-06-02;A_pre_2025_04;0;0;0;0;0;0
6735fbd818644334a96e5e5d53501f5b;2;M;A20;78;Санкт-Петербург;SUBARU;2020;6;3243846.0;2.0;150.0;БЕЛЫЙ;2024-03-22;A_pre_2025_04;8;2;0;2;3;1
673db100468afd4fcd2085ae55fa0080;1;M;A60;77;Москва;VOLVO;2011;15;1930942.0;2.4;185.0;ЧЕРНЫЙ;2025-07-30;B_2025_to_2026_03;2;2;0;0;0;0
673dd37cc37265ea40f38c32019e832d;1;M;A40;77;Москва;RENAULT;2011;15;1025870.0;1.6;106.0;БЕЖЕВЫЙ;2017-08-02;A_pre_2025_04;2;0;0;1;0;1
673dd43ba07d2df2d502e68e5bc5fb6f;1;M;A40;77;Москва;LADA (ВАЗ);2026;0;1175000.0;1.6;90.0;КОРИЧНЕВЫЙ;2026-05-02;C_after_2026_04;0;0;0;0;0;0
6744064cc5c647507c923e36d140a663;1;M;A40;52;Нижегородская область;GAC;2025;1;4970000.0;2.0;231.0;БЕЛЫЙ;2026-05-16;C_after_2026_04;0;0;0;0;0;0
6745142b6a54e70dbdcf2728dc3662f2;1;F;A20;54;Новосибирская область;NISSAN;2013;13;1557893.0;2.0;141.0;ФИОЛЕТОВЫЙ;2026-02-24;B_2025_to_2026_03;0;0;0;0;0;0
6745c6b1868adbf66c043ac13ee7a907;1;M;A20;78;Санкт-Петербург;VOLKSWAGEN;2011;15;1039797.0;1.4;86.0;КОРИЧНЕВЫЙ;2025-12-09;B_2025_to_2026_03;0;0;0;0;0;0
6746cabeb86f0adbad2568e6bfeff198;1;M;A20;77;Москва;FORD;2008;18;745625.0;1.6;101.0;ЧЕРНЫЙ;2026-05-31;C_after_2026_04;0;0;0;0;0;0
674c1d6dfdce8f9406a927a93c13f991;1;M;A20;77;Москва;MERCEDES-BENZ;2008;18;1657692.0;2.5;204.0;СЕРЕБРИСТЫЙ;2022-06-01;A_pre_2025_04;32;5;13;6;8;0
674c2029d75225cf9bc1f53540cd9c5d;1;F;A20;72;Тюменская область;DAEWOO;2008;18;491230.0;0.8;51.0;ВИШНЕВЫЙ;2023-12-10;A_pre_2025_04;2;0;0;1;1;0
674daf157ad638d5bedef0eb99163b0c;1;M;A20;74;Челябинская область;HAVAL;2024;2;2460000.0;1.5;150.0;БЕЛЫЙ;2025-07-05;B_2025_to_2026_03;0;0;0;0;0;0
6751bdf1678306991c9d61e19d9d91a6;1;M;A20;16;Республика Татарстан;LADA (ВАЗ);2012;14;582500.0;1.6;82.0;СЕРЕБРИСТЫЙ;2026-01-01;B_2025_to_2026_03;0;0;0;0;0;0
6751f6685dbd736ef82c720b51afbce5;1;F;A40;66;Свердловская область;TOYOTA;2008;18;847143.0;1.0;69.0;СВЕТЛО-СЕРЫЙ;2022-03-03;A_pre_2025_04;1;1;0;0;0;0
675223f1b37974a1120396f570026318;1;M;A20;47;Ленинградская область;VOLKSWAGEN;2016;10;1412158.0;1.6;110.0;БЕЖЕВЫЙ;2023-07-21;A_pre_2025_04;0;0;0;0;0;0
67563927974a7311714f855359f5f47d;1;F;A40;50;Московская область;CHERY;2023;3;1840000.0;1.5;147.0;СИНИЙ;2025-04-09;B_2025_to_2026_03;3;3;0;0;0;0
675b48ab82f7fae1abbe874b2d4fd4db;1;M;A40;66;Свердловская область;TOYOTA;2021;5;4065212.0;2.0;150.0;ЧЕРНЫЙ;2025-06-15;B_2025_to_2026_03;1;0;0;0;0;1
675c2cd212b0d2b53eb7756188a32669;2;M;A20;77;Москва;NISSAN;2018;8;2545904.0;2.0;144.0;СЕРЫЙ;2021-11-29;A_pre_2025_04;5;0;0;1;1;3
675caf45b39c9c759864f0c4a76b7285;1;M;A40;16;Республика Татарстан;SUZUKI;2014;12;1640000.0;2.4;169.0;БРОНЗОВЫЙ;2025-05-25;B_2025_to_2026_03;1;0;0;0;1;0
675f9585f51ce1922d73971c4674a5dc;1;M;A40;42;Кемеровская область;HAVAL;2023;3;2323333.0;1.5;143.0;СИНИЙ;2026-07-23;C_after_2026_04;2;0;2;0;0;0
6761d6a79fea1458b33ba0abb623285e;1;M;A40;74;Челябинская область;EXEED;2022;4;2712500.0;1.6;186.0;СЕРЫЙ;2023-05-13;A_pre_2025_04;4;0;0;1;0;3
6761e0dcdc3122a5fea85bb8cade1348;1;M;A20;66;Свердловская область;SKODA;2016;10;1772722.0;1.6;110.0;ТЕМНО-СЕРЫЙ;2021-02-20;A_pre_2025_04;10;4;4;0;2;0
676745f4b490cab7ca06141405caf599;1;M;A20;77;Москва;NISSAN;2015;11;1869280.0;2.5;173.0;КОРИЧНЕВЫЙ;2020-12-24;A_pre_2025_04;8;2;5;0;0;1
676847e043953d02d5a4c03da16dfa04;1;;A20;77;Москва;KIA;2018;8;2352734.0;2.4;188.0;СЕРЫЙ;2023-09-16;A_pre_2025_04;42;8;15;8;9;2
6769e858895d00616c8e4281ebf83126;1;M;A20;42;Кемеровская область;HONDA;2008;18;1276667.0;2.4;201.0;ЧЕРНЫЙ;2025-06-03;B_2025_to_2026_03;6;4;1;0;0;1
676ce1db9abfae5aa638af7e9d51bdae;1;M;A20;78;Санкт-Петербург;BMW;2016;10;2853694.0;3.0;258.0;ЧЕРНЫЙ;2025-05-21;B_2025_to_2026_03;14;0;3;6;3;2
67763df3c9a9219ef5c0f19febbf1dfc;1;M;A20;16;Республика Татарстан;GEELY;2024;2;2258333.0;1.5;147.0;СЕРЫЙ;2025-06-23;B_2025_to_2026_03;1;0;0;0;1;0
67764b44a4429c035d45e49b694529e7;1;M;A40;55;Омская область;FORD;2012;14;1294000.0;;;БЕЛЫЙ;2025-10-11;B_2025_to_2026_03;0;0;0;0;0;0
677d7afbec62e1e838891252654bfb04;1;M;A40;77;Москва;KIA;2021;5;2154750.0;1.6;123.0;БЕЛЫЙ;2023-02-08;A_pre_2025_04;3;0;0;0;1;2
677f330510404bc69fb07637d7567b20;1;M;A40;16;Республика Татарстан;HYUNDAI;2013;13;1165370.0;1.4;107.0;СЕРЕБРИСТЫЙ;2026-04-28;C_after_2026_04;6;2;1;1;1;1
6780bab16723e8ef4c0b8ce5d6f842b7;1;M;A40;77;Москва;TOYOTA;2014;12;3431198.0;3.5;249.0;ЧЕРНЫЙ;2019-06-05;A_pre_2025_04;11;2;1;1;4;3
6788263a0489ccb24c3cd011bd8067a3;1;M;A40;66;Свердловская область;GEELY;2023;3;2300000.0;1.5;177.0;БЕЛЫЙ;2025-11-27;B_2025_to_2026_03;0;0;0;0;0;0
6788fe32748b8a981120d092e1c39887;1;M;A20;16;Республика Татарстан;MAZDA;2019;7;2892644.0;2.0;150.0;БЕЛЫЙ ПЕРЛАМУТР;2022-04-01;A_pre_2025_04;6;0;4;1;1;0
678b46e28c828906db6bd8eba272ed65;1;F;A20;78;Санкт-Петербург;BELGEE;2024;2;2230000.0;1.5;150.0;КРИСТАЛЬНО-БЕЛЫЙ;2024-09-27;A_pre_2025_04;1;0;1;0;0;0
678e5a2eb9369344a90a3a88e59ef34d;1;M;A20;78;Санкт-Петербург;KIA;2018;8;2352734.0;2.0;245.0;СИНИЙ;2023-08-03;A_pre_2025_04;2;1;0;0;1;0
6796e5a67bd672e7f4cab33abfbb562c;1;M;A20;77;Москва;NISSAN;2006;20;673333.0;1.6;109.0;ЧЕРНЫЙ;2016-09-30;A_pre_2025_04;4;0;2;0;0;2
679b5767e31733d1fd736fcb2d204241;1;M;A40;74;Челябинская область;УАЗ;2021;5;2138908.0;2.7;150.0;БЕЛЫЙ;2023-09-08;A_pre_2025_04;1;0;0;0;1;0
679c775253e162e3eedef6765e987543;1;M;A20;77;Москва;BMW;2018;8;4378755.0;2.0;190.0;ТЕМНО-СЕРЫЙ;2022-10-08;A_pre_2025_04;8;2;0;4;1;1
679d9e3b4c88f41cb6dffb029a6782a2;1;F;A20;66;Свердловская область;HYUNDAI;2019;7;3511230.0;2.4;188.0;БЕЖЕВЫЙ;2023-04-20;A_pre_2025_04;4;2;1;0;1;0
67a07295760700a5a160014d7fd44398;1;M;A20;47;Ленинградская область;CHANGAN;2023;3;2918387.0;1.4;150.0;КРАСНЫЙ;2024-03-16;A_pre_2025_04;3;0;0;2;1;0
67a4b853d6baab1625ceaadb95c4e458;1;M;A40;78;Санкт-Петербург;PEUGEOT;2012;14;996288.0;1.6;90.0;СЕРЫЙ;2022-05-31;A_pre_2025_04;8;0;1;1;0;6
67a8cb3ca658c548839e6ff43570061e;1;F;A40;47;Ленинградская область;MERCEDES-BENZ;2019;7;4285591.0;2.0;194.0;ЧЕРНЫЙ;2022-12-07;A_pre_2025_04;48;5;6;6;6;25
67b0e1d75175b97b00fa2e20c2e44dd8;1;M;A20;47;Ленинградская область;CHERY;2025;1;1940000.0;1.5;147.0;СЕРЫЙ;2025-09-21;B_2025_to_2026_03;0;0;0;0;0;0
67b333816f807e46be6a2c916a96ba1a;1;F;A40;77;Москва;TOYOTA;2018;8;1513750.0;1.5;73.0;КРАСНЫЙ;2022-04-05;A_pre_2025_04;3;0;0;2;1;0
67b738bf0a9cc65d63a77cddb92726e5;1;F;A20;52;Нижегородская область;KIA;2018;8;2019823.0;1.6;124.0;КРАСНЫЙ;2019-07-01;A_pre_2025_04;4;1;2;1;0;0
67ba3fcec9166bb4e192e0e7d8dc36dd;1;M;A20;16;Республика Татарстан;VOLKSWAGEN;2013;13;1492751.0;1.2;105.0;СЕРЫЙ;2022-05-08;A_pre_2025_04;3;2;0;0;0;1
67bbc30bf2471b5e2940ae799e8027df;1;M;A20;78;Санкт-Петербург;LADA (ВАЗ);2011;15;495000.0;1.6;73.0;ТЕМНО-ВИШНЕВЫЙ;2025-10-10;B_2025_to_2026_03;0;0;0;0;0;0
67bceab40c8d071a690a93bdf951aa15;1;M;A40;74;Челябинская область;VOLVO;2008;18;1627068.0;3.2;199.0;ЧЕРНЫЙ;2024-02-02;A_pre_2025_04;3;3;0;0;0;0
67bf0e0dba5cd03813de77482d7ef136;6;M;A20;77;Москва;GEELY;2023;3;3752000.0;2.0;238.0;СИНИЙ;2024-12-24;B_2025_to_2026_03;52;5;13;11;16;7
67c30b343a0bd58c4e3b6365cadb5da4;2;M;A20;78;Санкт-Петербург;NISSAN;2018;8;2545904.0;2.5;171.0;БЕЛЫЙ;2023-09-01;A_pre_2025_04;8;1;3;1;2;1
67c66ee484fd329205a9a23f5d66ceb1;2;M;A20;16;Республика Татарстан;HYUNDAI;2021;5;4190000.0;2.5;170.0;ЧЕРНЫЙ;2025-11-04;B_2025_to_2026_03;0;0;0;0;0;0
67cc702c4a61b5249ad3b4617b670e5c;1;M;A20;52;Нижегородская область;HAVAL;2024;2;2460000.0;1.5;143.0;СИНИЙ;2024-11-14;A_pre_2025_04;1;0;0;1;0;0
67cd33e367a7e55410e565b097b8e7f5;1;M;A40;52;Нижегородская область;RENAULT;2012;14;951449.0;1.6;84.0;ЧЕРНЫЙ;2026-02-12;B_2025_to_2026_03;4;0;0;0;0;4
67cec663f6ed94b5360a888ec0921ba7;1;M;A20;52;Нижегородская область;LADA (ВАЗ);2024;2;1472000.0;1.6;106.0;БЕЛЫЙ;2025-07-24;B_2025_to_2026_03;2;0;0;0;1;1
67cefbe4cb723731f3023b84087532d3;1;M;A00;16;Республика Татарстан;VOLKSWAGEN;2016;10;1412158.0;1.6;110.0;ЧЕРНЫЙ;2026-02-18;B_2025_to_2026_03;0;0;0;0;0;0
67d00d24bf6aa439ee19a47329873ec4;1;M;A20;50;Московская область;RENAULT;2014;12;1507500.0;1.6;100.0;СЕРЫЙ ТЕМНЫЙ;2023-06-13;A_pre_2025_04;35;5;14;5;10;1
67d328021ca3573d0a2b5c9972562960;1;M;A40;52;Нижегородская область;TENET;2025;1;2492500.0;1.5;113.0;КРАСНЫЙ;2026-03-03;B_2025_to_2026_03;0;0;0;0;0;0
67dd20719f3f2c7230f76ab407c1886f;1;F;A20;77;Москва;CHEVROLET;2019;7;1891667.0;2.0;253.0;ЧЕРНЫЙ;2025-08-29;B_2025_to_2026_03;44;3;22;8;6;5
67de006402b9d3cd3a835e79b3423e31;1;M;A40;72;Тюменская область;HYUNDAI;2011;15;1266667.0;1.6;140.0;БЕЛЫЙ;2026-07-09;C_after_2026_04;0;0;0;0;0;0
67e3efc0f1746a6c6b3965954d5e8afd;1;M;A40;52;Нижегородская область;TOYOTA;2018;8;3099703.0;2.0;150.0;ЧЕРНЫЙ МЕТАЛЛИК;2026-08-14;C_after_2026_04;2;0;0;0;2;0
67e4b6ba2b0a4149e55b1bbfcbb2d576;1;M;A20;66;Свердловская область;FORD;2018;8;1660374.0;1.6;105.0;БЕЛЫЙ;2023-09-30;A_pre_2025_04;0;0;0;0;0;0
67e86c30daa4fbb17bed900456a7be3e;2;M;A20;77;Москва;VOLKSWAGEN;2021;5;3527619.0;1.4;150.0;БЕЛЫЙ;2021-01-10;C_after_2026_04;1;0;0;0;1;0
67e91b63ab06d17f6b92d6a2bed0471e;1;M;A40;78;Санкт-Петербург;CHEVROLET;2012;14;899822.0;1.4;95.0;БЕЛЫЙ;2022-12-13;A_pre_2025_04;0;0;0;0;0;0
67ed5e42027fe3673be7ee7601de73b0;2;M;A20;66;Свердловская область;HONDA;2007;19;1218333.0;2.4;190.0;ТЕМНО-СЕРЫЙ;2023-04-17;B_2025_to_2026_03;3;0;1;2;0;0
67ed6bfc1df2b2188703b7c793c30117;1;M;A20;55;Омская область;NISSAN;2008;18;1123333.0;2.0;141.0;СЕРЕБРИСТЫЙ;2025-12-14;B_2025_to_2026_03;4;0;2;0;0;2
